Student_ID,Name,Domicile,Region,Gender,Age,Admission_Status
2347,Ahmed Brown,Brazil,Rio de Janeiro,Male,25,Unconditional
2348,Fatima Silva,United States,California,Female,41,Unconditional
2349,James Okwuosa,India,Delhi,Female,32,Conditional
2350,Amina Rodriguez,Germany,Bavaria,Male,44,Conditional
2351,Kwame Brown,UK,Edinburgh,Female,35,Unconditional
2352,Sofia Uzoegwu,China,Beijing,Female,22,Conditional
2353,Chris Martinez,UK,Yorkshire,Male,23,Conditional
2354,Kwame Chen,Nigeria,Lagos,Female,44,Conditional
2355,Sarah Adetokunbo,UK,Edinburgh,Male,42,Unconditional
2356,Michael Ali,Brazil,Rio de Janeiro,Female,30,Unconditional
2357,Chen Jones,India,Maharashtra,Female,25,Unconditional
2358,Tunde Nguyen,India,Delhi,Male,43,Conditional
2359,Maria Johnson,Japan,Tokyo,Male,43,Unconditional
2360,Ifeoma Jones,UK,Yorkshire,Female,34,Conditional
2361,Omar Adetokunbo,China,Shanghai,Female,37,Unconditional
2362,Chris Uzoegwu,United States,New York,Female,43,Unconditional
2363,Amina Rodriguez,Nigeria,Abuja,Female,33,Unconditional
2364,Ngozi Nguyen,Canada,Ontario,Female,36,Unconditional
2365,Ahmed Kim,China,Beijing,Male,33,Conditional
2366,Jane Kim,UK,London,Female,34,Unconditional
2367,James Adetokunbo,India,Tamil Nadu,Female,22,Unconditional
2368,Carlos Uzoegwu,Australia,Victoria,Female,29,Conditional
2369,Chinonso Nwosu,Japan,Tokyo,Female,40,Unconditional
2370,Chen Silva,China,Beijing,Male,43,Conditional
2371,Kwame Silva,Germany,Bavaria,Female,40,Conditional
2372,Maria Silva,Nigeria,Lagos,Female,28,Unconditional
2373,James Nwosu,Nigeria,Lagos,Female,39,Conditional
2374,Emily Garcia,Australia,New South Wales,Male,42,Conditional
2375,Sofia Nwosu,United States,New York,Male,24,Unconditional
2376,John Nwosu,Australia,Victoria,Male,36,Unconditional
2377,David Okwuosa,Japan,Osaka,Male,33,Unconditional
2378,John Uzoegwu,Germany,Berlin,Male,42,Unconditional
2379,Chen Adetokunbo,Nigeria,Abuja,Male,42,Unconditional
2380,Maria Smith,United States,California,Male,33,Conditional
2381,Ifeoma Cheng,Nigeria,Lagos,Male,26,Conditional
2382,Jane Kim,China,Shanghai,Male,40,Conditional
2383,Chen Adams,Brazil,Rio de Janeiro,Female,25,Conditional
2384,Fatima Nguyen,Japan,Tokyo,Female,37,Conditional
2385,Carlos Adams,United States,New York,Female,25,Conditional
2386,Ifeoma Nguyen,Germany,Bavaria,Male,23,Conditional
2387,Amina Okwuosa,China,Beijing,Female,25,Conditional
2388,Fatima Adams,Germany,Berlin,Male,31,Conditional
2389,Carlos Santos,Canada,Ontario,Female,33,Unconditional
2390,Omar Santos,United States,California,Female,32,Unconditional
2391,Kwame Santos,India,Tamil Nadu,Male,29,Unconditional
2392,Jane Okafor,India,Tamil Nadu,Male,25,Conditional
2393,Adeola Silva,Australia,New South Wales,Female,40,Conditional
2394,Chijioke Williams,Canada,Ontario,Female,42,Unconditional
2395,David Rodriguez,Germany,Bavaria,Female,25,Conditional
2396,Omar Uzoegwu,Australia,New South Wales,Male,41,Unconditional
2397,Omar Smith,Germany,Bavaria,Male,44,Conditional
2398,Laila Smith,Canada,Quebec,Female,36,Unconditional
2399,Michael Johnson,India,Tamil Nadu,Female,25,Unconditional
2400,Chinonso Garcia,India,Delhi,Female,37,Conditional
2401,Emily Garcia,Japan,Osaka,Male,27,Unconditional
2402,Priya Davis,Australia,Victoria,Female,22,Unconditional
2403,Chijioke Silva,Germany,Bavaria,Female,29,Conditional
2404,Katie Patel,Canada,Ontario,Male,42,Unconditional
2405,Emily Smith,Nigeria,Abuja,Female,40,Unconditional
2406,Chijioke Okafor,UK,London,Female,33,Unconditional
2407,Chen Chen,Brazil,Rio de Janeiro,Male,39,Conditional
2408,Sarah Rodriguez,Germany,Bavaria,Female,31,Unconditional
2409,John Williams,Australia,Victoria,Female,29,Unconditional
2410,Emily Smith,Canada,Ontario,Male,29,Conditional
2411,Fatima Adetokunbo,Nigeria,Abuja,Male,32,Conditional
2412,Liu Brown,Australia,Victoria,Male,22,Conditional
2413,Laila Adams,Japan,Osaka,Female,31,Unconditional
2414,Jessica Jones,Australia,New South Wales,Male,41,Unconditional
2415,Jessica Adams,Germany,Bavaria,Male,34,Conditional
2416,Tunde Nwosu,Canada,Ontario,Female,24,Unconditional
2417,Laila Uzoegwu,Brazil,São Paulo,Female,34,Conditional
2418,James Kumar,Australia,Victoria,Female,41,Conditional
2419,Chijioke Davis,China,Shanghai,Male,28,Conditional
2420,Katie Johnson,Japan,Osaka,Male,27,Conditional
2421,Jane Smith,Australia,New South Wales,Male,27,Conditional
2422,Chinonso Smith,India,Maharashtra,Male,23,Conditional
2423,Maria Jones,United States,California,Female,26,Unconditional
2424,Chen Garcia,China,Beijing,Male,35,Conditional
2425,John Müller,United States,California,Male,40,Unconditional
2426,Fatoumata Silva,Australia,Victoria,Male,32,Conditional
2427,Jessica Smith,China,Shanghai,Female,43,Conditional
2428,Amina Adams,Germany,Berlin,Female,39,Conditional
2429,Chris Adetokunbo,Japan,Osaka,Male,34,Unconditional
2430,Fatima Garcia,Germany,Berlin,Male,25,Conditional
2431,Ahmed Cheng,Australia,Victoria,Female,30,Conditional
2432,Fatoumata Martinez,Canada,Ontario,Male,37,Unconditional
2433,Liu Johnson,Germany,Berlin,Female,36,Conditional
2434,Sofia Chen,Japan,Tokyo,Female,37,Unconditional
2435,Liu Rodriguez,Nigeria,Lagos,Female,32,Conditional
2436,Chen Patel,China,Beijing,Female,29,Conditional
2437,Kwame Uzoegwu,India,Tamil Nadu,Female,25,Unconditional
2438,David Silva,United States,New York,Female,24,Unconditional
2439,Fatima Jones,China,Beijing,Female,22,Unconditional
2440,Michael Smith,China,Beijing,Female,32,Unconditional
2441,Maria Brown,Brazil,São Paulo,Male,29,Conditional
2442,Fatima Williams,United States,California,Female,30,Conditional
2443,Carlos Williams,Canada,Quebec,Female,35,Unconditional
2444,Amina Okwuosa,Brazil,Rio de Janeiro,Female,30,Unconditional
2445,Ngozi Santos,India,Tamil Nadu,Female,29,Conditional
2446,Chen Okafor,Japan,Tokyo,Female,36,Unconditional
2447,Emily Müller,Brazil,São Paulo,Male,44,Conditional
2448,Paschal Martinez,Brazil,São Paulo,Female,22,Conditional
2449,Chinonso Smith,Australia,Victoria,Female,43,Conditional
2450,Liu Nguyen,Japan,Osaka,Female,41,Unconditional
2451,Chijioke Chukwu,India,Delhi,Male,23,Unconditional
2452,Ifeoma Santos,UK,London,Male,31,Unconditional
2453,Kwame Okwuosa,UK,Yorkshire,Male,29,Conditional
2454,Katie Davis,Brazil,São Paulo,Male,26,Unconditional
2455,Chijioke Chukwu,Australia,Victoria,Female,25,Conditional
2456,Omar Kim,Nigeria,Abuja,Male,41,Unconditional
2457,Ahmed Martinez,Germany,Berlin,Female,25,Conditional
2458,Maria Johnson,Australia,Victoria,Male,26,Conditional
2459,Omar Santos,Australia,New South Wales,Male,28,Conditional
2460,Fatima Brown,China,Beijing,Male,27,Conditional
2461,David Osei,UK,London,Female,31,Unconditional
2462,James Nwosu,Australia,Victoria,Male,23,Conditional
2463,Sofia Santos,Brazil,São Paulo,Male,34,Unconditional
2464,Laila Adetokunbo,United States,California,Male,31,Unconditional
2465,Jane Williams,India,Delhi,Male,35,Unconditional
2466,Liu Nguyen,India,Tamil Nadu,Male,24,Conditional
2467,Sofia Nguyen,UK,Edinburgh,Female,23,Unconditional
2468,Ngozi Müller,Canada,Quebec,Male,35,Conditional
2469,Kwame Kumar,Nigeria,Lagos,Male,32,Conditional
2470,Michael Nwosu,Australia,Victoria,Female,44,Unconditional
2471,Fatoumata Davis,Canada,Quebec,Female,22,Conditional
2472,Chijioke Silva,UK,Edinburgh,Male,35,Conditional
2473,Chris Jones,India,Tamil Nadu,Female,25,Unconditional
2474,Fatima Jones,Canada,Ontario,Male,34,Conditional
2475,Chijioke Chen,UK,London,Female,39,Unconditional
2476,Chris Chukwu,India,Delhi,Male,34,Unconditional
2477,Chen Martinez,Australia,New South Wales,Female,44,Conditional
2478,Jessica Osei,Japan,Tokyo,Female,36,Unconditional
2479,Maria Adams,Australia,Victoria,Male,29,Unconditional
2480,Fatoumata Chen,United States,California,Female,24,Conditional
2481,Laila Osei,Australia,New South Wales,Male,34,Unconditional
2482,Sarah Okwuosa,Brazil,São Paulo,Male,33,Conditional
2483,John Nguyen,Australia,Victoria,Male,28,Unconditional
2484,Jane Rodriguez,India,Delhi,Male,44,Conditional
2485,Sofia Chukwu,Japan,Tokyo,Male,35,Conditional
2486,Sarah Cheng,Brazil,São Paulo,Female,29,Conditional
2487,David Patel,United States,California,Female,31,Conditional
2488,Tunde Chukwu,Germany,Berlin,Male,37,Conditional
2489,Emeka Kumar,India,Maharashtra,Male,25,Conditional
2490,Adeola Okwuosa,UK,Edinburgh,Female,35,Unconditional
2491,Emeka Ali,Canada,Ontario,Male,26,Conditional
2492,Sofia Osei,India,Delhi,Female,29,Unconditional
2493,Emeka Silva,Canada,Quebec,Male,43,Conditional
2494,Liu Brown,UK,Yorkshire,Male,42,Conditional
2495,Chinonso Martinez,United States,New York,Male,31,Conditional
2496,Jane Silva,UK,Yorkshire,Female,41,Conditional
2497,Omar Williams,China,Shanghai,Female,27,Conditional
2498,Jessica Nwosu,Brazil,Rio de Janeiro,Female,39,Unconditional
2499,Sofia Kim,UK,Edinburgh,Female,38,Conditional
2500,David Patel,China,Beijing,Male,41,Unconditional
2501,Tunde Cheng,China,Beijing,Male,35,Conditional
2502,Michael Davis,India,Maharashtra,Female,27,Unconditional
2503,Laila Garcia,Nigeria,Abuja,Female,33,Unconditional
2504,Amina Nwosu,Japan,Tokyo,Male,26,Conditional
2505,Priya Rodriguez,Canada,Ontario,Male,43,Conditional
2506,Jane Santos,UK,London,Male,29,Conditional
2507,Laila Adetokunbo,Germany,Bavaria,Male,28,Unconditional
2508,Maria Santos,Australia,New South Wales,Female,44,Unconditional
2509,Carlos Müller,United States,New York,Female,39,Unconditional
2510,Ahmed Cheng,Brazil,São Paulo,Female,36,Conditional
2511,John Miller,India,Maharashtra,Female,34,Unconditional
2512,Fatima Jones,Germany,Bavaria,Male,30,Conditional
2513,Kwame Kumar,Canada,Quebec,Male,31,Unconditional
2514,David Martinez,Canada,Ontario,Female,32,Unconditional
2515,Amina Jones,India,Delhi,Female,27,Conditional
2516,Tunde Garcia,United States,New York,Male,24,Conditional
2517,Fatima Chen,UK,Yorkshire,Male,25,Unconditional
2518,Michael Chukwu,Germany,Berlin,Female,30,Conditional
2519,Ngozi Kim,UK,Edinburgh,Female,31,Unconditional
2520,Katie Johnson,Nigeria,Abuja,Male,23,Conditional
2521,Kwame Müller,UK,Edinburgh,Female,23,Conditional
2522,John Osei,UK,London,Female,23,Conditional
2523,Omar Ali,China,Shanghai,Male,27,Conditional
2524,Ahmed Garcia,Nigeria,Abuja,Female,31,Unconditional
2525,Kwame Kim,Germany,Bavaria,Female,33,Unconditional
2526,Liu Cheng,Nigeria,Abuja,Male,22,Unconditional
2527,Liu Nguyen,India,Maharashtra,Male,42,Conditional
2528,Paschal Adetokunbo,Japan,Osaka,Male,42,Conditional
2529,Omar Nwosu,Canada,Ontario,Male,26,Conditional
2530,Omar Kumar,Germany,Bavaria,Female,43,Conditional
2531,Carlos Ali,United States,California,Male,28,Unconditional
2532,John Osei,China,Beijing,Male,40,Unconditional
2533,Tunde Osei,India,Maharashtra,Female,44,Unconditional
2534,Michael Johnson,United States,California,Male,31,Conditional
2535,Liu Ali,Japan,Osaka,Female,33,Unconditional
2536,Ngozi Williams,United States,New York,Female,37,Unconditional
2537,Omar Nguyen,Nigeria,Abuja,Male,30,Unconditional
2538,Chijioke Johnson,Brazil,São Paulo,Female,25,Conditional
2539,Michael Martinez,United States,California,Male,28,Unconditional
2540,Ahmed Uzoegwu,Canada,Ontario,Male,27,Conditional
2541,John Martinez,Australia,New South Wales,Male,26,Unconditional
2542,Michael Garcia,China,Shanghai,Male,44,Unconditional
2543,Priya Williams,China,Beijing,Female,30,Unconditional
2544,Liu Okafor,Nigeria,Abuja,Male,30,Unconditional
2545,John Adetokunbo,India,Tamil Nadu,Male,33,Conditional
2546,Ngozi Kim,Nigeria,Abuja,Male,31,Unconditional
2547,Laila Miller,Brazil,Rio de Janeiro,Female,44,Conditional
2548,Paschal Nguyen,Japan,Osaka,Female,33,Unconditional
2549,Ali Silva,Australia,New South Wales,Male,39,Conditional
2550,Ngozi Chukwu,Canada,Quebec,Female,23,Conditional
2551,Katie Williams,Australia,New South Wales,Female,24,Conditional
2552,Chijioke Smith,Brazil,São Paulo,Female,34,Unconditional
2553,Amina Martinez,Nigeria,Abuja,Male,32,Unconditional
2554,Maria Williams,Australia,Victoria,Female,33,Conditional
2555,Adeola Adams,China,Beijing,Male,23,Unconditional
2556,Ifeoma Silva,Canada,Quebec,Female,39,Unconditional
2557,Emily Brown,Germany,Bavaria,Male,34,Unconditional
2558,John Martinez,Canada,Quebec,Female,22,Unconditional
2559,Chris Kumar,Australia,New South Wales,Female,30,Unconditional
2560,Jessica Okafor,China,Shanghai,Male,28,Conditional
2561,John Johnson,Canada,Quebec,Female,25,Unconditional
2562,Paschal Okafor,Canada,Quebec,Female,43,Conditional
2563,Chris Ali,Japan,Tokyo,Female,22,Unconditional
2564,Liu Osei,China,Shanghai,Male,26,Unconditional
2565,Ngozi Brown,Australia,New South Wales,Male,28,Conditional
2566,Fatima Adetokunbo,United States,New York,Male,44,Unconditional
2567,Ifeoma Miller,Australia,New South Wales,Male,26,Unconditional
2568,Fatima Miller,India,Delhi,Male,27,Unconditional
2569,Laila Martinez,Australia,Victoria,Female,34,Conditional
2570,Ngozi Cheng,Australia,New South Wales,Female,28,Unconditional
2571,Jessica Johnson,Japan,Osaka,Male,35,Conditional
2572,Chris Okafor,Japan,Osaka,Male,30,Conditional
2573,Kwame Uzoegwu,Japan,Tokyo,Male,42,Unconditional
2574,Ngozi Chukwu,Canada,Ontario,Female,32,Conditional
2575,Amina Silva,Japan,Tokyo,Female,28,Conditional
2576,Laila Chukwu,Nigeria,Abuja,Male,42,Unconditional
2577,Fatima Adetokunbo,Germany,Bavaria,Male,41,Conditional
2578,Ali Rodriguez,India,Delhi,Female,33,Conditional
2579,Jane Chen,China,Beijing,Male,26,Unconditional
2580,Omar Martinez,UK,London,Male,33,Conditional
2581,Omar Ali,Germany,Bavaria,Female,39,Conditional
2582,Emeka Okafor,UK,Edinburgh,Male,27,Unconditional
2583,Ali Jones,Canada,Ontario,Female,37,Conditional
2584,Laila Müller,United States,California,Male,24,Unconditional
2585,Amina Kumar,Brazil,São Paulo,Female,29,Conditional
2586,Fatima Okafor,Brazil,Rio de Janeiro,Female,43,Conditional
2587,Carlos Miller,Australia,Victoria,Male,22,Unconditional
2588,Ngozi Nguyen,Germany,Berlin,Female,24,Conditional
2589,Emeka Silva,Australia,New South Wales,Male,23,Conditional
2590,Kwame Silva,UK,London,Male,37,Conditional
2591,Chris Nwosu,Japan,Osaka,Male,28,Unconditional
2592,Chen Santos,India,Delhi,Male,25,Conditional
2593,Sofia Nguyen,India,Delhi,Male,28,Unconditional
2594,Sofia Silva,UK,London,Female,38,Unconditional
2595,Michael Kumar,India,Delhi,Male,26,Conditional
2596,Jane Nguyen,Canada,Quebec,Male,40,Unconditional
2597,Carlos Adams,UK,London,Female,27,Conditional
2598,Laila Jones,Canada,Ontario,Male,32,Conditional
2599,Maria Patel,Germany,Berlin,Female,43,Unconditional
2600,Jane Müller,United States,California,Female,36,Conditional
2601,Emeka Garcia,China,Beijing,Male,28,Conditional
2602,Sarah Adetokunbo,United States,California,Male,43,Unconditional
2603,Carlos Garcia,China,Beijing,Female,39,Unconditional
2604,Jessica Garcia,China,Shanghai,Female,32,Unconditional
2605,Jane Müller,UK,Yorkshire,Female,22,Conditional
2606,Emeka Kumar,Germany,Bavaria,Female,38,Conditional
2607,Ali Okafor,Brazil,São Paulo,Female,27,Conditional
2608,Chijioke Smith,Australia,New South Wales,Female,37,Unconditional
2609,Liu Okafor,India,Maharashtra,Male,36,Unconditional
2610,John Martinez,United States,New York,Female,37,Conditional
2611,David Williams,UK,Yorkshire,Female,23,Unconditional
2612,Tunde Nwosu,UK,Edinburgh,Male,22,Conditional
2613,Chijioke Okafor,UK,London,Male,26,Unconditional
2614,Ngozi Chukwu,Australia,Victoria,Male,37,Unconditional
2615,Priya Osei,UK,London,Male,32,Conditional
2616,Michael Miller,Australia,New South Wales,Female,24,Conditional
2617,Ngozi Osei,Japan,Tokyo,Female,38,Conditional
2618,Chijioke Osei,India,Tamil Nadu,Female,40,Conditional
2619,Ngozi Nguyen,Canada,Ontario,Male,29,Conditional
2620,Emily Williams,Brazil,Rio de Janeiro,Female,42,Unconditional
2621,Ngozi Uzoegwu,UK,Yorkshire,Male,36,Conditional
2622,Michael Cheng,Japan,Tokyo,Male,24,Conditional
2623,James Adams,UK,Yorkshire,Male,31,Conditional
2624,Chinonso Kumar,China,Beijing,Male,31,Unconditional
2625,John Okwuosa,China,Shanghai,Male,37,Conditional
2626,James Nguyen,Canada,Ontario,Male,44,Conditional
2627,Katie Ali,India,Delhi,Female,22,Conditional
2628,Jane Miller,India,Delhi,Female,25,Unconditional
2629,Adeola Martinez,United States,California,Male,37,Conditional
2630,Ali Chen,China,Shanghai,Female,38,Conditional
2631,Priya Okwuosa,United States,New York,Female,27,Unconditional
2632,Ahmed Silva,China,Beijing,Female,32,Conditional
2633,Carlos Davis,Australia,Victoria,Female,22,Conditional
2634,Tunde Müller,United States,California,Male,31,Unconditional
2635,Jane Chukwu,Nigeria,Lagos,Female,36,Unconditional
2636,Jessica Osei,Brazil,Rio de Janeiro,Female,23,Conditional
2637,John Adetokunbo,China,Shanghai,Male,39,Unconditional
2638,Jessica Chen,Japan,Tokyo,Female,40,Conditional
2639,Kwame Okwuosa,United States,California,Male,26,Unconditional
2640,Fatima Patel,China,Shanghai,Female,23,Conditional
2641,Ifeoma Rodriguez,Canada,Quebec,Male,39,Unconditional
2642,James Adams,Japan,Osaka,Female,23,Conditional
2643,Fatima Brown,United States,New York,Female,32,Conditional
2644,Carlos Chukwu,Brazil,Rio de Janeiro,Male,39,Conditional
2645,Adeola Chukwu,Canada,Quebec,Female,25,Conditional
2646,Liu Santos,United States,California,Female,42,Unconditional
2647,Ali Garcia,UK,London,Female,29,Conditional
2648,Sofia Davis,China,Beijing,Female,27,Unconditional
2649,Priya Ali,Australia,Victoria,Male,23,Unconditional
2650,Paschal Adams,Nigeria,Lagos,Male,44,Conditional
2651,Priya Davis,UK,Edinburgh,Female,43,Conditional
2652,Liu Cheng,Nigeria,Abuja,Female,26,Conditional
2653,Paschal Chukwu,India,Delhi,Male,38,Conditional
2654,Chijioke Brown,UK,London,Female,28,Conditional
2655,Ifeoma Kim,Japan,Osaka,Male,41,Conditional
2656,Jane Adams,China,Beijing,Female,28,Conditional
2657,Jessica Nguyen,Germany,Bavaria,Female,29,Unconditional
2658,Carlos Rodriguez,Canada,Ontario,Male,30,Unconditional
2659,Sarah Uzoegwu,India,Maharashtra,Female,37,Conditional
2660,David Nwosu,Nigeria,Abuja,Male,25,Unconditional
2661,Amina Johnson,Australia,New South Wales,Female,42,Unconditional
2662,Priya Martinez,United States,New York,Female,23,Conditional
2663,Kwame Okwuosa,Germany,Bavaria,Male,30,Unconditional
2664,Priya Kumar,Japan,Tokyo,Female,37,Unconditional
2665,Chris Johnson,United States,New York,Female,37,Conditional
2666,Chijioke Martinez,Australia,New South Wales,Female,26,Conditional
2667,James Okafor,Australia,Victoria,Female,32,Conditional
2668,Tunde Okwuosa,UK,Yorkshire,Female,27,Conditional
2669,Carlos Chen,Australia,Victoria,Male,25,Conditional
2670,Paschal Okafor,India,Tamil Nadu,Female,44,Conditional
2671,Tunde Brown,China,Shanghai,Male,28,Conditional
2672,Amina Cheng,Japan,Osaka,Male,39,Unconditional
2673,David Williams,China,Beijing,Female,29,Unconditional
2674,Ifeoma Chen,Japan,Osaka,Female,40,Unconditional
2675,Adeola Garcia,Australia,New South Wales,Female,24,Conditional
2676,Ifeoma Adetokunbo,United States,New York,Female,26,Conditional
2677,Maria Johnson,UK,Yorkshire,Female,43,Unconditional
2678,Chris Ali,United States,California,Male,38,Unconditional
2679,Kwame Chukwu,Germany,Berlin,Male,33,Conditional
2680,Jane Nwosu,India,Delhi,Male,28,Conditional
2681,Ali Chukwu,India,Delhi,Female,34,Unconditional
2682,Fatima Smith,Nigeria,Abuja,Female,24,Conditional
2683,Adeola Garcia,China,Shanghai,Male,39,Unconditional
2684,Kwame Patel,Australia,Victoria,Female,41,Unconditional
2685,Adeola Adetokunbo,Nigeria,Lagos,Male,40,Unconditional
2686,Chinonso Osei,Australia,New South Wales,Male,23,Unconditional
2687,Chinonso Kumar,United States,New York,Female,44,Unconditional
2688,Maria Adetokunbo,Germany,Bavaria,Male,22,Unconditional
2689,Katie Jones,Brazil,São Paulo,Male,38,Unconditional
2690,Ahmed Okwuosa,Australia,New South Wales,Male,30,Conditional
2691,Priya Chen,Nigeria,Lagos,Female,42,Unconditional
2692,James Osei,Canada,Quebec,Female,36,Conditional
2693,John Johnson,Japan,Tokyo,Female,27,Conditional
2694,Laila Silva,China,Shanghai,Female,22,Unconditional
2695,Ali Garcia,China,Shanghai,Female,22,Conditional
2696,Paschal Johnson,Brazil,Rio de Janeiro,Female,24,Conditional
2697,Ahmed Nwosu,Brazil,São Paulo,Female,28,Unconditional
2698,Sarah Davis,Australia,Victoria,Male,31,Unconditional
2699,Chinonso Miller,Australia,New South Wales,Female,43,Conditional
2700,Jane Rodriguez,China,Beijing,Female,42,Conditional
2701,Priya Cheng,Nigeria,Abuja,Male,32,Conditional
2702,Sofia Uzoegwu,Japan,Osaka,Male,42,Unconditional
2703,Liu Chukwu,Germany,Berlin,Male,30,Conditional
2704,Kwame Chukwu,Canada,Ontario,Female,42,Conditional
2705,Chinonso Müller,Germany,Berlin,Male,29,Conditional
2706,David Johnson,Canada,Quebec,Male,36,Unconditional
2707,Michael Martinez,China,Beijing,Male,42,Unconditional
2708,Chinonso Rodriguez,United States,California,Male,26,Unconditional
2709,Maria Rodriguez,Brazil,Rio de Janeiro,Male,31,Conditional
2710,Fatoumata Rodriguez,Nigeria,Lagos,Male,26,Conditional
2711,Priya Martinez,Nigeria,Abuja,Female,25,Conditional
2712,Ahmed Adams,Germany,Berlin,Male,39,Conditional
2713,Amina Brown,UK,London,Male,39,Conditional
2714,Priya Garcia,Germany,Berlin,Male,25,Conditional
2715,Laila Müller,India,Tamil Nadu,Male,29,Unconditional
2716,Fatoumata Miller,China,Beijing,Male,41,Conditional
2717,Ifeoma Williams,Germany,Berlin,Female,41,Unconditional
2718,Ahmed Williams,Canada,Quebec,Male,29,Unconditional
2719,Ifeoma Williams,Canada,Quebec,Female,26,Conditional
2720,Priya Müller,China,Shanghai,Male,24,Conditional
2721,Sarah Okafor,Japan,Tokyo,Female,44,Conditional
2722,Priya Silva,United States,California,Male,31,Conditional
2723,Chijioke Garcia,Canada,Quebec,Male,24,Unconditional
2724,Emily Chukwu,India,Maharashtra,Female,29,Unconditional
2725,Ngozi Davis,China,Shanghai,Male,34,Unconditional
2726,Priya Okwuosa,India,Delhi,Female,42,Unconditional
2727,Fatoumata Cheng,Australia,New South Wales,Female,29,Unconditional
2728,Ifeoma Rodriguez,Canada,Quebec,Female,23,Conditional
2729,Kwame Jones,Canada,Ontario,Female,28,Conditional
2730,Liu Davis,Nigeria,Lagos,Male,38,Unconditional
2731,Ahmed Jones,Japan,Tokyo,Male,43,Unconditional
2732,Sarah Davis,Australia,New South Wales,Male,37,Conditional
2733,Fatima Smith,Nigeria,Lagos,Female,35,Conditional
2734,Laila Patel,Japan,Osaka,Male,36,Conditional
2735,Paschal Kumar,Brazil,São Paulo,Male,31,Conditional
2736,James Silva,India,Tamil Nadu,Female,35,Unconditional
2737,James Smith,Australia,Victoria,Female,35,Conditional
2738,Adeola Brown,United States,New York,Male,28,Unconditional
2739,Chinonso Patel,UK,Edinburgh,Female,44,Unconditional
2740,Sarah Chen,United States,California,Female,44,Unconditional
2741,Adeola Okwuosa,India,Tamil Nadu,Male,33,Unconditional
2742,Sarah Okafor,China,Shanghai,Female,25,Unconditional
2743,Kwame Chukwu,United States,New York,Female,26,Conditional
2744,Fatoumata Müller,UK,London,Male,27,Conditional
2745,Amina Nwosu,Japan,Tokyo,Female,22,Conditional
2746,Liu Santos,Nigeria,Lagos,Female,40,Unconditional
2747,Katie Martinez,China,Shanghai,Male,41,Unconditional
2748,Maria Osei,Canada,Ontario,Female,22,Unconditional
2749,Liu Adams,Canada,Quebec,Male,22,Unconditional
2750,Tunde Brown,UK,London,Female,32,Conditional
2751,Jane Martinez,India,Delhi,Male,24,Unconditional
2752,Paschal Santos,China,Shanghai,Female,42,Conditional
2753,Katie Williams,Nigeria,Lagos,Male,27,Conditional
2754,Katie Cheng,Brazil,Rio de Janeiro,Female,37,Unconditional
2755,John Williams,Germany,Berlin,Female,26,Conditional
2756,Chijioke Nwosu,Japan,Osaka,Female,38,Unconditional
2757,Jane Johnson,China,Beijing,Female,41,Conditional
2758,Katie Uzoegwu,Brazil,Rio de Janeiro,Male,29,Unconditional
2759,Carlos Nguyen,Nigeria,Abuja,Male,43,Conditional
2760,Maria Adams,Japan,Tokyo,Female,41,Conditional
2761,Priya Kumar,United States,New York,Male,38,Conditional
2762,Laila Williams,UK,Yorkshire,Male,34,Unconditional
2763,Ali Silva,China,Beijing,Male,27,Unconditional
2764,Priya Rodriguez,China,Beijing,Female,23,Conditional
2765,Sarah Okwuosa,Australia,Victoria,Male,40,Conditional
2766,Ifeoma Brown,UK,Edinburgh,Male,36,Conditional
2767,Emeka Jones,UK,Yorkshire,Female,33,Conditional
2768,Carlos Chen,Canada,Ontario,Female,44,Unconditional
2769,Amina Cheng,Brazil,São Paulo,Female,44,Conditional
2770,Michael Silva,Brazil,Rio de Janeiro,Female,29,Conditional
2771,James Okwuosa,Brazil,Rio de Janeiro,Female,32,Unconditional
2772,Ifeoma Okafor,Japan,Tokyo,Male,44,Unconditional
2773,Michael Okafor,Nigeria,Lagos,Female,28,Unconditional
2774,Paschal Adams,Australia,Victoria,Female,33,Unconditional
2775,Emily Okafor,Canada,Ontario,Female,43,Conditional
2776,Sofia Brown,UK,Edinburgh,Male,39,Unconditional
2777,James Davis,Germany,Bavaria,Female,33,Conditional
2778,Ifeoma Jones,UK,London,Male,41,Conditional
2779,Adeola Cheng,United States,New York,Female,29,Conditional
2780,Carlos Uzoegwu,Nigeria,Abuja,Male,27,Conditional
2781,Fatima Adams,Japan,Tokyo,Female,42,Conditional
2782,Jessica Rodriguez,Australia,New South Wales,Female,37,Unconditional
2783,Maria Garcia,India,Delhi,Male,24,Conditional
2784,Jessica Müller,United States,New York,Male,39,Unconditional
2785,Ifeoma Chukwu,Brazil,São Paulo,Male,29,Conditional
2786,Emeka Ali,India,Tamil Nadu,Female,43,Unconditional
2787,Chris Adetokunbo,Japan,Tokyo,Female,25,Conditional
2788,Amina Patel,Brazil,São Paulo,Female,27,Unconditional
2789,Tunde Nguyen,Brazil,São Paulo,Male,25,Conditional
2790,James Kumar,India,Delhi,Male,24,Unconditional
2791,Ifeoma Rodriguez,Nigeria,Abuja,Male,24,Unconditional
2792,Paschal Uzoegwu,United States,New York,Female,32,Unconditional
2793,David Cheng,Japan,Tokyo,Female,32,Conditional
2794,Ifeoma Chen,Nigeria,Lagos,Female,36,Conditional
2795,David Johnson,Germany,Bavaria,Male,36,Unconditional
2796,Amina Cheng,China,Shanghai,Female,39,Conditional
